right_votes_24,right_votes_19,right_votes_14,total_votes_24,total_votes_19,total_votes_14,CNTR_CODE,lon,lat
5077,5588,1719,14164,15682,7393,PL,21.7,54.1
9914,12050,3292,13108,16159,9092,PL,22.9,50.1
10521,13180,3764,16847,21255,8548,PL,18.9,51.1
5462,6755,3466,7735,9347,5605,PL,22.9,52.7
9099,10355,3684,14900,17079,8685,PL,22.4,49.4
8217,9504,3040,19134,23322,11244,PL,19.1,53.7
18576,23630,6216,34189,43356,21200,PL,21.5,50.8
13573,15191,3817,24711,28141,11584,PL,20.4,52.5
37701,43756,13373,51010,58496,29612,PL,20.5,49.8
95241,112278,37771,185411,226453,117320,PL,18.6,50
12458,14035,5480,35035,40465,23050,PL,17.9,53.3
13203,15918,6522,19460,23505,12696,PL,22.6,50.6
67842,75097,39447,142787,164632,101031,PL,22.6,51.1
12505,15135,5490,32501,39588,20911,PL,18.9,53.4
16619,17346,5320,53923,61367,30871,PL,17.9,50.6
5088,6292,1647,9125,10792,4718,PL,21.2,53.5
7370,8357,2932,13223,15308,7512,PL,17.7,54.3
65344,74077,27745,148850,167185,97104,PL,19.6,50.2
1369,1663,337,3348,3982,1581,PL,21.9,54.3
6966,9112,2987,10199,13226,6941,PL,23.6,50.8
22956,26063,8832,59597,72668,35618,PL,16.2,50.9
7131,8615,2419,16194,19779,9842,PL,17.9,52.7
37009,40886,20667,62231,69481,39218,PL,21.9,50.1
3118,3167,892,9056,9103,3788,PL,20.3,53.6
3990,4761,1513,11526,13711,6330,PL,16.4,53.4
39558,46427,16758,64126,76686,40100,PL,21.2,50
6871,8510,1981,10446,13072,5075,PL,18.7,52.4
3046,3710,996,7553,9047,4068,PL,15.4,53.8
15243,18310,6124,23664,28392,13903,PL,20.2,51.2
3836,4648,937,8281,9957,4051,PL,19.4,53.9
3982,3764,954,9680,9209,4128,PL,17.8,54.7
17093,19168,7567,50784,60055,30878,PL,15.7,51.9
11877,12822,4890,32047,38532,19223,PL,17.1,54.6
8663,10026,2311,13450,16276,7221,PL,18.3,51.6
6916,7687,2762,15058,17732,8355,PL,22.2,53.8
13245,15384,5936,22162,25168,12596,PL,21.9,53.2
4370,5120,1856,10499,12498,6739,PL,16.9,53.8
74959,76035,40108,261114,279203,173476,PL,18.5,54.3
3873,4498,1303,7207,8572,3844,PL,17.8,50
7932,8525,3254,20938,24666,12777,PL,16.9,53.2
7413,8949,2759,16436,20267,9975,PL,18.7,53.6
27462,33880,13865,49362,61324,30895,PL,19.6,51.4
15268,15202,4910,36772,38598,17718,PL,17.3,51.3
4657,5409,1830,11619,13819,7054,PL,17.2,53.5
11461,13221,4217,26407,30515,14552,PL,18.9,52.9
20259,23671,12463,59325,70934,41849,PL,18.5,53
4805,5250,2246,9768,10467,5228,PL,23.3,52.9
10698,13656,3715,18670,23325,10204,PL,18.5,52
6238,8154,2510,8087,10639,5099,PL,22.7,50.9
9681,10483,3447,19698,23266,11477,PL,15.8,51.3
6118,7590,2770,8350,10282,5226,PL,21.5,49.5
13635,15638,4741,26631,32085,15888,PL,17.2,50.5
7997,10366,2692,11679,14888,6266,PL,20,51
7696,7961,2793,18526,21108,11035,PL,17.7,50.9
14198,17440,5039,26243,31621,13849,PL,20.2,52.2
7840,9747,1965,12986,15942,6117,PL,18.1,52.1
6156,6354,2371,15401,17638,9119,PL,17.6,54.5
2117,2551,719,4403,4949,2349,PL,21.5,53.6
5245,6106,1838,13202,15499,6786,PL,21.4,53.9
3748,4415,1133,9318,11294,4757,PL,15.8,52.7
7183,7212,2927,14705,17132,8735,PL,15,51
3030,3402,1092,7736,8885,4572,PL,19.8,54.4
10097,11783,2691,19739,23966,10483,PL,17.7,51.9
50939,60517,19331,99885,120462,64909,PL,20.4,50.9
4118,5596,1284,6186,8293,3168,PL,20.1,52.9
5954,6896,2367,11185,13303,6141,PL,22.7,54.1
8648,9120,2770,25064,27266,12185,PL,16.5,52.5
10428,11806,3298,26250,30854,13714,PL,16.3,52.3
8513,10207,2898,13267,15959,7532,PL,20.9,53
6109,7367,2466,9134,10796,5360,PL,21.8,49.4
16945,19783,4941,23273,27171,12569,PL,21.9,51.7
6165,7303,1808,11739,14025,6204,PL,19.3,53.4
3763,4395,1279,8923,10743,4795,PL,21.3,54.2
14669,17093,6143,24263,29383,13308,PL,19.3,51.2
26851,31289,8268,52937,63474,28011,PL,19.4,50.5
7090,7775,2119,17734,20787,9324,PL,16.6,52.8
20661,23255,10398,34937,41158,21609,PL,20.1,51.6
6951,8434,2732,9683,11520,5520,PL,22.2,53.3
51968,55825,29571,117563,130049,74655,PL,23.2,53.1
12696,14236,3768,28322,33241,14702,PL,16.4,52
14260,16157,4659,23566,27295,11466,PL,21,51.7
30516,37244,15149,45429,54982,28346,PL,21.5,50.3
161354,187077,63854,415585,500305,277573,PL,18.9,50.3
9844,10602,3693,19263,21460,10725,PL,18,54.5
10861,13857,3594,17273,21699,9849,PL,23,51.1
6553,7575,2229,16879,20259,9274,PL,15.6,52.5
11913,13759,3606,23776,28644,13466,PL,17.5,52
18123,22824,9531,32013,39903,21634,PL,23.2,50.8
1836,2232,572,4313,5135,2099,PL,22.4,54.3
3416,3851,964,7865,9101,3766,PL,15.1,52.3
3379,3807,1020,7993,9159,4210,PL,21,53.7
58528,68479,21430,146145,177829,91828,PL,19.3,50.3
6838,8345,2421,10772,13054,6527,PL,22.4,53.5
891,891,285,2078,2028,1134,PL,22.4,49.1
8325,10586,3043,12572,15827,7994,PL,23.2,50.2
66130,70430,33340,253263,286862,157712,PL,16.8,52.4
19141,21919,7764,44466,51642,26181,PL,18.5,54.1
7585,8282,2935,21250,25013,11852,PL,16.5,53.1
12488,15946,5395,32986,43527,21712,PL,18.3,52.8
4182,4797,1495,9300,10876,5215,PL,16.5,53.7
13336,15757,5989,35911,43969,21415,PL,15.3,52.8
11596,14078,3553,23460,29036,12308,PL,18.5,51
3867,4406,969,8464,9543,3893,PL,15.2,53.6
49799,56707,20717,94362,110418,59092,PL,19.2,49.6
11727,14381,3408,14709,17970,8147,PL,19.6,49.5
22853,27610,8186,29596,36014,17023,PL,21,49.8
5738,7070,1937,9236,10980,5207,PL,21.7,53.5
26746,32668,11219,56676,68359,32756,PL,19.5,52.5
10564,12234,3410,16492,19109,8434,PL,21.3,52.8
1896,2156,519,4090,4759,1915,PL,22.2,54.1
6848,8645,2203,13169,16445,7217,PL,18.7,52.7
18460,22312,8048,29374,34895,18363,PL,22.3,49.6
4739,5964,1593,7642,9376,4395,PL,23.2,51.5
16801,19909,8554,24380,29858,17095,PL,22.4,50.9
64990,73134,29369,191515,219426,117887,PL,14.9,53.4
24340,26059,11059,36342,41699,22790,PL,22.2,50.6
12715,14984,5135,21317,25283,11772,PL,20.5,51.8
19445,23953,6325,26048,32122,14307,PL,21.1,50.2
16792,18872,7889,28053,32584,16284,PL,19.9,51.4
15225,17558,7086,37321,44400,23475,PL,18.8,53.1
23231,26822,8695,51849,62303,30654,PL,16.7,50.5
14287,18263,3989,20947,26456,11178,PL,21.3,50.6
5281,6744,2026,7827,10162,5023,PL,24,50.6
17102,21091,6289,32206,38352,23100,PL,23.5,51.2
7769,8862,2497,15544,18286,7946,PL,15.6,51.6
22897,26391,9202,37279,43392,21593,PL,22.6,52.2
9231,11661,3149,16752,20545,8779,PL,20.4,52.8
13771,15207,5668,22677,27355,13583,PL,23.3,51.9
8113,10324,2777,15709,19405,10239,PL,19.3,52.9
7884,9335,2768,15887,19587,9908,PL,17.3,53.2
53062,65637,27301,92716,114290,59529,PL,21.1,51.4
19939,23186,8228,31426,37182,19479,PL,22.4,51.5
28408,33361,15123,37316,43863,23848,PL,22.3,50.2
8556,9470,2599,20624,24779,10804,PL,15.9,52.1
5568,6721,2027,12212,15019,6344,PL,14.6,52.9
2828,3366,841,6671,7985,3353,PL,21,54
2380,2831,695,5280,6535,2906,PL,16.6,54
5711,7044,2697,8077,9596,5097,PL,22.6,52.6
22790,25874,9927,41977,50045,24293,PL,20,52.1
12927,14224,3812,18775,20915,9131,PL,21.9,52.1
12755,15541,5257,19694,23630,10559,PL,21.9,52.7
10170,9923,18640,55893,66598,56716,DK,11.4,55.4
2493,2865,3824,16083,19760,16205,DK,14.9,55.1
12115,10146,20454,83157,93697,80135,DK,10.5,55.2
8875,7623,15057,60071,68467,57621,DK,10,55.5
8360,7950,16693,69760,79493,66735,DK,10.6,55.5
6228,6385,9759,29595,35975,30752,DK,9.1,55.2
5248,2905,6406,23246,26469,22415,DK,8.8,56
5653,3464,7108,28766,32004,26584,DK,9.3,56.4
11105,6470,14591,65803,74135,56714,DK,9.8,56.9
7385,7315,12585,41824,49564,41644,DK,8.7,55.5
5102,2654,6620,23171,27438,23050,DK,8.3,56.3
3794,3481,6322,17184,20333,17739,DK,11.2,55.6
5724,3099,8106,28450,33646,27560,DK,8.7,56.4
14598,11696,25404,108577,119687,95615,DK,10.2,56.4
4539,4607,7344,20599,24938,21482,DK,9.4,54.9
6752,5029,10058,38626,41785,34528,DK,9.4,56.1
9763,10438,18877,63795,72551,59990,DK,9.5,55.5
15086,14437,31579,178236,191157,148265,DK,9.9,56.1
6665,6622,11489,41381,45709,37385,DK,9.3,55.8
3757,2865,5131,16711,19279,16658,DK,8.3,55.8
5968,3481,7208,26532,30129,24771,DK,9.7,56.6
6254,5891,10475,34487,38499,32465,DK,9.9,55.8
5061,4968,8854,25378,30575,26613,DK,9.9,54.9
6430,4629,9416,39718,42624,35039,DK,9.7,56.3
4807,2612,5562,18421,21913,18114,DK,9.3,56.7
5824,5859,9622,31724,37036,31395,DK,9.1,55.4
2131,1955,3050,9026,10923,9461,DK,9,54.9
4435,2620,6060,21868,25017,20467,DK,9,56.2
3213,2888,4479,14267,16758,13943,DK,8.9,55.7
6492,3601,7975,32608,38113,29830,DK,9.7,57.2
4090,2561,5373,16930,20909,17116,DK,10.2,57.6
3794,1904,4491,14718,17988,15147,DK,8.9,57.1
7919,4994,10534,35909,43516,34731,DK,10.4,57.3
3717,2099,4376,15936,19140,15407,DK,9.9,57.4
7246,3572,8691,27500,33640,28788,DK,8.8,56.7
4328,3991,8029,19758,24633,22857,DK,11.4,54.8
7221,6699,13722,39329,46430,41800,DK,12,54.8
14068,8581,0,40692,38495,29949,AT,13.6,46.7
4422,2604,0,18284,17557,12334,AT,12.8,47.4
4294,2401,0,13773,12482,9602,AT,13,46.8
8823,6027,0,36303,32473,24629,AT,15.6,47.2
5858,3837,0,16936,15954,12274,AT,14.8,46.7
13964,9551,0,53172,53047,45424,AT,16.2,47.5
3255,2041,0,12301,12535,8203,AT,12.1,47.3
9716,6020,0,26857,23848,17779,AT,14.1,46.8
5193,2678,0,15819,14232,12215,AT,14.9,48.5
5247,3587,0,15385,14426,11033,AT,15,47
8146,4793,0,29686,27263,24552,AT,15.2,48.7
5052,3053,0,18750,18039,11431,AT,10.9,47.3
13504,9774,0,47150,44937,36233,AT,16,47
1275,754,0,4643,4218,4039,AT,15.4,47.7
1274,698,0,4986,4524,3954,AT,14.7,47.7
7771,4425,0,32062,29319,22336,AT,9.9,47.2
6667,4183,0,27106,25332,21924,AT,15.9,48.7
2521,1663,0,7573,6826,5825,AT,14.2,47
15965,9783,0,53746,48983,38778,AT,14.2,48.1
23882,15340,0,75360,70245,55686,AT,13.6,48.1
2099,1141,0,9045,8846,5878,AT,10.5,47.3
5834,3397,0,21981,20408,17158,AT,14.7,47.9
2139,1267,0,6692,6009,5017,AT,14.5,47.4
21647,12778,0,79629,74030,53138,AT,13,48
1491,858,0,5284,5069,3486,AT,12.7,47.2
3925,2052,0,16175,14464,10974,AT,13.6,47.6
5243,3182,0,16121,14508,12059,AT,14.9,47.5
2597,1462,0,7984,6876,5416,AT,13.9,47.1
14997,8898,0,67247,62638,45479,AT,13.2,47.7
19597,14124,0,73940,74184,59778,AT,16.7,48
9598,6855,0,35221,34438,28229,AT,16.7,48.4
16747,10631,0,57936,55653,42135,AT,14.3,46.6
2977,1998,0,9973,9762,8611,AT,16.8,48.7
9500,6089,0,35773,34318,27324,AT,15.8,48
1807,975,0,6234,5930,4274,AT,13.3,47.2
3597,2022,0,11731,10448,7858,AT,13.5,47.4
2120,1349,0,6980,6447,5459,AT,13.3,46.7
2013,1064,0,6831,6656,4644,AT,12.5,46.9
15537,10133,0,45130,39460,28396,AT,15.5,46.8
12319,6664,0,46553,41789,32508,AT,14.6,48.4
22124,14719,0,71757,66560,54202,AT,13.9,48.2
4038,2347,0,15700,15143,10505,AT,12.5,47.4
35112,27364,0,177703,185139,139105,AT,16.2,48.4
12330,8101,0,48813,46366,38248,AT,15.5,48.4
1759,906,0,7476,7132,4760,AT,10.8,47.5
1515,704,0,6363,6038,3839,AT,10.7,46.9
4168,2256,0,12871,11028,9129,AT,14.1,47.6
6782,4654,0,25460,24483,20540,AT,16.4,48.6
9532,6024,0,30094,29065,24104,AT,15.9,47.7
11619,6905,0,41492,37285,29020,AT,13.9,47.9
39781,28165,0,151065,148306,114133,AT,16.2,47.9
4106,2710,0,13924,13204,11602,AT,15.5,48.9
8534,5330,0,26296,23668,19123,AT,14.6,47.1
1807,937,0,8358,7918,5236,AT,10.3,47.1
5981,3309,0,15372,13259,10433,AT,13.5,46.9
3966,2301,0,13869,12480,10253,AT,14.4,47.8
15138,9348,0,50368,46874,39710,AT,15,48.2
8257,5545,0,25912,24038,19483,AT,15.2,47.2
108363,94199,0,567217,630588,464411,AT,16.5,48.2
5007,3091,0,17023,14933,12931,AT,15.6,47.5
11865,9427,0,41536,42506,32824,AT,15.9,47.3
2139,1170,0,6590,5632,4527,AT,14.1,47.3
9064,5829,0,31203,30873,20015,AT,11.8,47.4
16118,9727,0,53525,49356,39442,AT,13.9,48.5
5774,3911,0,16271,15376,11777,AT,14.5,46.9
8647,4873,0,31420,27734,20386,AT,13.4,47.8
6108,3893,0,21993,22220,14735,AT,12.3,47.7
35776,24008,0,152433,146573,116761,AT,14.3,48.3
1732,956,0,6810,6325,5247,AT,15,47.8
30813,21292,0,140266,125905,92790,AT,15.3,47
15125,10069,0,56816,53961,42596,AT,15.8,48.3
4829,2948,0,18124,17483,13141,AT,13.2,47.4
21904,13246,0,97254,89901,66956,AT,9.7,47.4
4688,2962,0,16324,15207,12816,AT,15.5,48.6
13468,9203,0,47529,42409,30701,AT,15.7,47
7068,4533,0,23588,21550,19506,AT,15.3,47.5
1749,1045,0,5175,4735,3564,AT,13,47
13745,9825,0,62324,61197,43993,AT,11.6,47.2
1941,1021,0,6448,5803,4754,AT,14.6,46.5
721,434,0,3668,4012,2798,AT,12.5,46.7
14139,8746,0,52267,49430,39990,AT,14.5,48.1
5930,3730,0,16723,14420,11133,AT,15.1,46.8
9090,6485,0,44125,41764,29644,AT,11.2,47.2
7475,4617,0,28657,26976,22006,AT,15.3,48
195,27,353,1262,2295,2163,LT,24.3,53.9
2049,124,3407,10191,18826,16842,LT,21.6,55.4
738,26,921,3610,6779,6596,LT,24.9,55.6
915,469,1713,3862,7539,7460,LT,25.9,55.3
504,10,1085,2249,4655,4720,LT,22.2,55.1
5228,7372,10150,12550,19987,18160,LT,25.5,54.5
1016,91,1766,6113,12375,11694,LT,25.7,55.5
1430,230,2544,8484,17316,16250,LT,24.4,55.2
6035,373,7528,24946,52164,47069,LT,23.2,55.9
1574,753,2780,7036,12608,11841,LT,24.4,54.5
1309,27,2196,4959,10218,10406,LT,22.6,55.5
1253,33,2474,5017,10432,9807,LT,21.9,56.1
1099,59,1017,5392,10691,10105,LT,24.1,55.4
693,53,1051,4121,7761,7513,LT,25,55.3
1600,87,2325,8618,16542,15715,LT,23.8,54.2
937,24,1361,4203,8337,8155,LT,22.9,55.1
3224,93,4713,15568,31481,29368,LT,23.3,54.6
15591,20408,40617,87152,145313,129444,LT,25.4,54.8
1148,57,1287,5484,10855,10663,LT,23.7,55.4
590,48,1290,3286,6682,6673,LT,25.8,56
1095,38,2130,4571,8712,8280,LT,22,55.7
606,18,1655,2766,5577,5740,LT,21.9,55.2
1560,48,2007,6911,13855,13001,LT,23.1,54.8
699,19,1234,3479,6258,6248,LT,23.8,56.2
764,43,1026,4150,7921,7533,LT,24.7,55.4
915,35,1275,4443,8403,8246,LT,24.7,56
968,43,1552,4640,9018,9230,LT,23.8,55.7
591,22,856,2906,5499,5447,LT,24.7,56.3
1111,22,2048,4588,9528,9598,LT,22.1,55.4
2499,2377,3962,5416,8497,8480,LT,24.9,54.4
529,213,752,1604,3094,3094,LT,26.6,55.3
505,83,906,3083,5521,5370,LT,24.5,54.1
1885,1598,5141,5045,10679,11558,LT,26.4,55.5
1249,52,1618,7278,13820,12095,LT,23.5,55.1
414,7,812,1542,3289,3292,LT,21.5,56.3
3584,223,5951,21556,47208,44136,LT,24.2,55.7
1629,793,3110,8440,15991,14588,LT,24.7,54.8
1762,56,2646,6869,13062,12477,LT,23.2,56.2
1074,57,2431,4250,8982,8316,LT,22,56.4
1049,31,1442,4131,8375,8514,LT,23.2,55.6
1502,37,2769,5853,11897,11208,LT,22.6,55.9
1021,40,1551,4682,9119,9022,LT,25.1,55.9
431,165,1019,2135,4031,4195,LT,26.2,55.8
1814,2173,3647,6197,10588,10021,LT,25.4,55.1
9681,5120,20838,40506,83238,75761,LT,21.5,55.8
2559,126,4206,14493,29396,27493,LT,23.9,54.5
4984,421,6578,33689,64287,56643,LT,23.9,55.1
2375,130,3751,12261,20826,17965,LT,21.3,56
2055,107,4821,8405,17406,16177,LT,22.3,56.1
945,24,1507,4128,8091,8534,LT,23.2,55.4
1077,21,1552,4830,10270,10062,LT,22.6,55.3
650,50,1208,3634,7243,7102,LT,25.5,55.8
11665,14256,31764,74065,124146,110692,LT,25,54.7
637,36,996,3865,7350,7135,LT,25.3,55.5
818,22,1100,3659,6818,6580,LT,23.6,56
3488,262,4826,23406,44466,39194,LT,23.7,54.8
905,119,1522,5596,10241,9512,LT,23.9,54
1223,1241,2452,5772,8860,8313,LT,25,55
751,29,963,3809,7292,6819,LT,24.4,55.9
1070,29,2711,4755,9745,9221,LT,22.2,55.9
4310,4418,6100,4954,6603,7349,LT,25.4,54.3
724,640,1606,2397,4780,4935,LT,26.2,55.1
2750,2814,3895,3192,4271,4745,LT,25.1,54.2
665,30,981,3551,6593,6417,LT,24.2,56.1
6123,500,8408,40323,76925,69494,LT,24.1,54.8
NA,NA,NA,NA,NA,NA,BE,4.4,50.5
NA,NA,NA,NA,NA,NA,BE,4,51.1
NA,NA,NA,NA,NA,NA,BE,5.1,50.5
NA,NA,NA,NA,NA,NA,BE,5,50.2
NA,NA,NA,NA,NA,NA,BE,5,49.9
NA,NA,NA,NA,NA,NA,BE,6.2,50.3
NA,NA,NA,NA,NA,NA,BE,6,50.6
NA,NA,NA,NA,NA,NA,BE,5.5,50.8
NA,NA,NA,NA,NA,NA,BE,3.8,50.7
NA,NA,NA,NA,NA,NA,BE,4.2,50.8
NA,NA,NA,NA,NA,NA,BE,4.8,51.2
NA,NA,NA,NA,NA,NA,BE,2.8,51.1
NA,NA,NA,NA,NA,NA,BE,5.5,49.9
NA,NA,NA,NA,NA,NA,BE,5.8,49.6
NA,NA,NA,NA,NA,NA,BE,5.1,50.9
NA,NA,NA,NA,NA,NA,BE,4.6,50.9
NA,NA,NA,NA,NA,NA,BE,3.4,50.9
NA,NA,NA,NA,NA,NA,BE,4.6,50.1
NA,NA,NA,NA,NA,NA,BE,5.5,50.6
NA,NA,NA,NA,NA,NA,BE,5.3,51.2
NA,NA,NA,NA,NA,NA,BE,4.8,50.4
NA,NA,NA,NA,NA,NA,BE,5.8,50
NA,NA,NA,NA,NA,NA,BE,4.8,50.7
NA,NA,NA,NA,NA,NA,BE,5.9,50.3
NA,NA,NA,NA,NA,NA,BE,3.8,50.5
NA,NA,NA,NA,NA,NA,BE,5.3,50.3
NA,NA,NA,NA,NA,NA,BE,4.3,50.3
NA,NA,NA,NA,NA,NA,BE,3.3,51.2
21202,4370,2945,38130,29700,18174,CZ,15.5,50.1
11951,1506,1115,20842,15890,10069,CZ,16.9,49.7
52363,19605,10136,115670,98959,64519,CZ,14.8,50
66505,18368,NA,137477,117263,NA,CZ,16.5,49.3
8093,1502,647,14762,10608,6166,CZ,16.6,48.8
12283,2715,1547,22551,18387,11254,CZ,14.4,49.4
7121,823,503,12542,9026,5736,CZ,17.1,50.2
26717,4013,2417,46006,33796,20668,CZ,14.4,50.6
9073,1616,961,16782,12772,7443,CZ,15.2,49.1
8880,1495,858,15697,12211,7322,CZ,14.9,49.6
21431,4228,2340,40660,33150,21479,CZ,16.9,49.2
14274,2914,2047,24368,18766,12189,CZ,13.3,49.4
23618,4885,2985,43206,33243,21571,CZ,14.1,50.3
14173,1911,NA,23453,16992,NA,CZ,13.1,50.4
25990,5977,5484,48913,39202,25380,CZ,14.4,49.1
13266,1842,NA,23791,18060,NA,CZ,17.7,49.6
16370,3271,2253,30104,23901,15159,CZ,16.1,49.9
17712,2560,1587,31533,24870,15366,CZ,17.2,48.9
15068,2968,1740,27136,19679,12022,CZ,15,50.6
22526,4265,2420,40927,31053,19778,CZ,16.5,49
15217,3668,2131,28870,22137,14008,CZ,15,50.2
8764,1384,588,15425,11316,7441,CZ,12.8,49.6
6203,817,477,10746,7546,4728,CZ,17.7,50.2
33858,11727,6084,72267,60495,38710,CZ,14.1,50
21312,4251,2554,39663,31874,20162,CZ,18,49.4
14197,2173,1140,25930,20169,13528,CZ,16.7,49.5
15652,2205,1621,28067,21470,13277,CZ,17,50
23795,4967,3023,43351,34629,21101,CZ,15.8,50.5
15734,3288,2306,28688,22896,14408,CZ,14.1,49.7
16720,2419,1438,29589,22683,14472,CZ,16,49.2
9914,1177,793,16597,12993,7652,CZ,12.3,50.1
9147,1166,845,14435,10181,6676,CZ,13.5,50.3
5191,600,313,9139,6844,4409,CZ,18.1,49.1
38260,8990,6874,72472,60698,39045,CZ,16,50.2
5440,721,363,8930,6420,3980,CZ,13,49.9
23745,4660,2937,43109,33092,20970,CZ,15.7,49.8
27895,5224,3331,52240,41095,25611,CZ,15,50.9
13527,2721,1612,25534,20592,12437,CZ,16.5,50.1
5467,967,NA,9223,6847,NA,CZ,13.3,50
82689,14618,NA,147082,110400,NA,CZ,18.2,49.8
27061,3725,2368,47351,37577,24248,CZ,17.5,49.4
8763,2083,2046,15892,12871,7742,CZ,15.3,49.4
7601,1599,820,13815,10628,6363,CZ,14.5,48.7
15321,2450,NA,27330,19912,NA,CZ,17.7,49.9
17930,4624,2614,32737,25401,16057,CZ,14.8,50.3
36180,6694,NA,66587,51922,NA,CZ,18.3,49.6
9707,1938,1228,17805,13889,8467,CZ,14.7,48.8
16478,2656,1463,29704,23515,14329,CZ,17.6,49
19473,3730,2305,35383,28000,16904,CZ,15.3,50
5647,834,495,9493,7267,4494,CZ,12.8,50.4
17009,2935,1613,31671,24947,16793,CZ,16.1,49.5
20395,5882,2603,39502,32045,19104,CZ,14.5,49.8
13255,2941,1671,24753,20148,12351,CZ,14.8,49.3
8614,1460,759,15139,11985,7576,CZ,13.8,49.5
13301,2554,1427,23321,18729,11491,CZ,13.8,49.2
21834,3675,NA,36470,29239,NA,CZ,12.8,50.1
10081,1783,1221,18131,14166,8517,CZ,15.4,49.7
12278,2222,1384,21817,16683,10149,CZ,15.3,50.4
12791,1731,978,21793,16840,10069,CZ,16.1,48.8
15519,2458,1349,27801,20446,12443,CZ,16.5,49.8
10091,1822,1179,18050,14374,9176,CZ,15.6,49.2
25336,3942,2263,44634,33378,21470,CZ,17.1,49.5
20930,3676,NA,38762,30493,NA,CZ,17.3,49.7
23534,3199,2430,37471,27518,17620,CZ,13.8,50.4
17098,4042,2309,32217,25586,14918,CZ,15.6,49.5
22978,3056,2019,40114,30423,18874,CZ,18.7,49.7
7490,1543,773,13358,10191,6808,CZ,13.7,50
145864,56953,32105,334234,299657,202570,CZ,14.5,50.2
24027,4372,2755,44233,35408,22665,CZ,17.8,49.2
23535,5565,NA,42503,34222,NA,CZ,13.2,49.7
2402,583,191,4448,3491,1954,CZ,13.6,49
6624,NA,NA,12289,NA,NA,CZ,14.1,48.9
22515,5563,3174,43497,35345,21539,CZ,15.3,50.7
18675,3801,2096,32817,24677,16192,CZ,14.1,50.5
14502,2514,1379,26483,19985,12466,CZ,16.8,49
14820,2216,1245,26962,21481,12972,CZ,17.3,49.1
33760,5275,3325,57017,42154,26863,CZ,13.9,50.7
26808,6748,NA,49075,39676,NA,CZ,13.6,49.8
0,1647,1310,30223,19309,11168,SK,18.5,48.2
0,1928,1420,36195,21034,11440,SK,18,48.5
0,2538,1912,36100,23917,12324,SK,19,49.1
0,1421,1162,22945,15250,9484,SK,18.8,48.6
0,4283,3234,63692,40055,21248,SK,18.6,49.1
0,826,815,15539,11192,7162,SK,19.3,48.4
0,1199,931,23401,14085,7300,SK,18.3,48.8
0,22285,16182,208061,148210,78766,SK,17.1,48.1
NA,NA,NA,NA,NA,NA,SK,22,48.8
0,1202,1400,26106,17209,9340,SK,20.6,49
0,339,454,10864,7769,5174,SK,21.7,49.3
0,574,453,11566,8743,5369,SK,20.5,48.7
0,314,249,8978,7016,5153,SK,19,48.1
0,1996,1353,29492,18491,9971,SK,17.4,48.7
0,1548,1075,21566,12641,5656,SK,17,48.5
0,866,856,18409,11156,6822,SK,19.5,48.6
0,29,59,1818,1067,885,SK,22.2,49.2
0,564,956,19443,12774,8043,SK,21.5,49
0,994,625,24857,18333,13863,SK,18.4,47.9
0,1650,1406,25313,17254,8969,SK,19.3,49
0,959,864,20345,14820,9856,SK,19.9,48.3
0,818,451,21777,16046,10969,SK,18,47.8
0,826,714,14880,9265,5561,SK,19.9,48.8
0,974,878,14286,9649,4987,SK,20,49.1
0,5621,5525,70367,49499,28955,SK,21.1,48.7
0,1598,526,33261,24853,16864,SK,17.6,48
0,3906,2337,57716,36775,20877,SK,18,48.2
0,193,423,8436,6286,4007,SK,20.7,49.4
0,1138,1195,26203,17135,10428,SK,21.5,48.6
NA,NA,NA,NA,NA,NA,SK,22.3,48.9
0,2459,1767,32742,21627,11852,SK,18.7,48.9
0,2010,1480,31895,20277,10290,SK,17.8,48.7
0,518,927,15670,11198,6721,SK,21.3,49.4
0,1041,1023,27924,15610,8161,SK,19,49.4
0,3671,3667,42542,30087,17876,SK,19.1,48.8
0,1151,1381,25831,17921,10033,SK,19.3,49.3
0,668,638,11428,7854,4537,SK,18.8,48.3
0,1303,1108,25531,15360,8558,SK,18.4,48.6
NA,NA,NA,NA,NA,NA,SK,21.9,49
0,2480,2213,40249,24995,12963,SK,17.6,48.5
0,695,499,18383,9725,4851,SK,18.5,49.3
0,3140,3599,50774,34400,19206,SK,21.2,48.9
0,900,1133,18238,12588,6726,SK,20.4,49.2
0,1131,1062,17113,12188,5919,SK,20.3,48.9
0,4802,3749,61992,39696,19525,SK,17.4,48.3
0,459,636,13151,10291,8216,SK,20.1,48.5
0,3064,2564,50682,31926,17352,SK,18.1,49
0,945,770,16271,11015,6237,SK,19.7,49.2
0,544,1018,19697,13788,7236,SK,21.1,49.2
665,205,747,9544,11776,13118,BG,26.5,43
2104,856,1738,9350,11179,13547,BG,25,43.2
343,86,474,4144,4278,5312,BG,26.8,42.9
1786,605,1457,8119,9295,10902,BG,26,42.8
518,173,437,12721,14810,16556,BG,27.1,43.7
656,110,891,11984,9708,12242,BG,24,41.6
864,272,1035,4700,6359,6625,BG,25.7,43.6
2948,1243,1404,16182,16239,18306,BG,23.6,42.2
3606,1703,2577,14594,16313,20097,BG,23,42.5
1335,796,2043,9165,10576,10189,BG,23.4,41.8
2523,682,2360,12422,13721,16365,BG,22.6,44.1
2597,1031,1701,10954,12255,14985,BG,27.2,43.3
2050,704,1664,8603,9063,11798,BG,24.8,43.6
3188,1017,2118,24161,24011,26440,BG,25.4,41.8
